index,before_pt,after_pt,before_area,after_area
72,18,12,0,0,0.000000
72,1,1,0,0,0.000000
72,42,19,0,0,0.000000
72,1,1,0,0,0.000000
72,6,4,0,0,0.000000
72,1,1,0,0,0.000000
72,18,11,0,0,0.000000
72,2,2,0,0,0.000000
72,376,177,0,0,0.000000
72,3,2,0,0,0.000000
72,1,1,0,0,0.000000
72,8,5,0,0,0.000000
72,10,6,0,0,0.000000
72,2,2,0,0,0.000000
72,1,1,0,0,0.000000
72,2,2,0,0,0.000000
72,1,1,0,0,0.000000
72,7,5,0,0,0.000000
72,2,2,0,0,0.000000
72,5,4,0,0,0.000000
72,3,3,0,0,0.000000
72,1,1,0,0,0.000000
72,2,2,0,0,0.000000
72,5,4,0,0,0.000000
72,2,2,0,0,0.000000
72,7,5,0,0,0.000000
72,9,5,0,0,0.000000
72,2,2,0,0,0.000000
72,3,2,0,0,0.000000
72,13,8,0,0,0.000000
72,6,5,0,0,0.000000
73,45,11,101,84,16.831684
73,93,19,9251,9216,0.378337
73,96,18,9722,9579,1.470891
73,100,20,9210,9206,0.043431
73,96,17,8995,8956,0.433574
73,92,23,9387,9322,0.692447
73,7,3,4488,4447,0.913547
74,14,5,4814,4778,0.747819
74,84,18,7932,7929,0.037821
74,1,1,17794,17636,0.887940
74,5,3,731,723,1.094391
74,1,1,24,18,25.000000
74,3,3,79,55,30.379747
74,1,1,8384,8423,0.465172
74,60,28,1,1,0.000000
74,1,1,8737,8597,1.602381
74,5,4,7798,7833,0.448833
74,1,1,3578,3551,0.754611
74,1,1,9,6,33.333332
74,3,2,1,1,0.000000
74,87,42,1,1,0.000000
74,1,1,2791,2731,2.149767
74,3,2,9,9,0.000000
74,13,10,1,1,0.000000
74,2,2,21,12,42.857143
74,91,18,1,1,0.000000
74,92,19,8520,8523,0.035211
74,1,1,261,256,1.915709
74,77,20,0,0,0.000000
74,7,5,0,0,0.000000
74,4,3,0,0,0.000000
74,37,22,0,0,0.000000
74,167,79,0,0,0.000000
74,2,2,0,0,0.000000
74,2,2,0,0,0.000000
74,1,1,0,0,0.000000
74,1,1,0,0,0.000000
74,2,2,0,0,0.000000
74,83,20,0,0,0.000000
74,48,11,0,0,0.000000
75,1,1,63,50,20.634920
75,5,3,20164,20223,0.292601
75,2,2,4,4,0.000000
75,137,56,14,12,14.285714
75,7,4,1,1,0.000000
76,49,11,483,451,6.625259
76,24,8,5491,5462,0.528137
76,145,32,18153,17990,0.897923
76,68,24,5150,5086,1.242718
76,9,4,4965,4993,0.563948
77,144,31,15258,15164,0.616070
77,110,25,16469,16265,1.238691
77,88,29,16011,15767,1.523952
77,145,27,16342,16298,0.269245
78,92,16,3721,3606,3.090567
78,160,38,17349,17016,1.919419
78,163,31,16729,16563,0.992289
78,143,32,17700,17632,0.384181
78,140,32,17712,17705,0.039521
78,128,26,16550,16455,0.574018
78,51,13,8867,8856,0.124055
79,1,1,3394,3368,0.766058
79,1,1,1290,1232,4.496124
79,6,4,45737,45493,0.533485
79,1,1,12663,12585,0.615968
79,2,2,427,415,2.810304
79,1,1,1,1,0.000000
79,126,54,1,1,0.000000
79,1,1,1456,1410,3.159341
79,4,3,4,4,0.000000
79,1,1,6,3,50.000000
79,9,5,3,3,0.000000
79,2,2,9349,9273,0.812921
79,1,1,21953,21860,0.423632
79,24,9,1,1,0.000000
79,6,3,1,1,0.000000
79,1,1,21,10,52.380951
79,1,1,347,299,13.832853
79,221,85,1,1,0.000000
79,2,2,5,5,0.000000
79,1,1,48,50,4.166667
79,2,2,1,1,0.000000
79,146,69,18,12,33.333332
79,5,4,1,1,0.000000
79,1,1,2955,2932,0.778342
79,1,1,1,1,0.000000
79,4,3,5,5,0.000000
79,4,3,36,29,19.444445
79,2,2,1,1,0.000000
79,3,2,1,1,0.000000
79,2,2,0,0,0.000000
79,21,9,0,0,0.000000
79,1,1,0,0,0.000000
79,1,1,0,0,0.000000
79,32,16,0,0,0.000000
79,4,4,0,0,0.000000
79,276,112,0,0,0.000000
79,1,1,0,0,0.000000
79,1,1,0,0,0.000000
79,1,1,0,0,0.000000
79,1,1,0,0,0.000000
79,2,2,0,0,0.000000
79,6,5,0,0,0.000000
79,1,1,0,0,0.000000
79,21,11,0,0,0.000000
79,18,12,0,0,0.000000
79,1,1,0,0,0.000000
79,6,4,0,0,0.000000
79,1,1,0,0,0.000000
79,26,14,0,0,0.000000
79,2,2,0,0,0.000000
79,1,1,0,0,0.000000
79,3,2,0,0,0.000000
79,1,1,0,0,0.000000
79,1,1,0,0,0.000000
79,3,2,0,0,0.000000
79,2,2,0,0,0.000000
79,1,1,0,0,0.000000
79,3,3,0,0,0.000000
79,236,78,0,0,0.000000
79,1,1,0,0,0.000000
79,10,5,0,0,0.000000
79,7,5,0,0,0.000000
79,1,1,0,0,0.000000
79,20,9,0,0,0.000000
79,80,29,0,0,0.000000
79,12,7,0,0,0.000000
80,23,9,4600,4464,2.956522
80,90,19,8955,8861,1.049693
80,38,9,991,963,2.825429
81,12,6,8149,8199,0.613572
81,6,4,7446,7419,0.362611
81,7,5,4107,3958,3.627952
81,1,1,1,1,0.000000
81,1,1,128,128,0.000000
81,4,3,54,56,3.703704
81,80,13,7630,7594,0.471822
81,10,5,28,25,10.714286
81,9,8,1,1,0.000000
81,1,1,1,1,0.000000
81,146,72,53,46,13.207547
81,2,2,28,21,25.000000
81,2,2,96,84,12.500000
81,2,2,0,0,0.000000
81,1,1,0,0,0.000000
81,4,3,0,0,0.000000
81,2,2,0,0,0.000000
81,5,4,0,0,0.000000
81,14,7,0,0,0.000000
81,4,3,0,0,0.000000
81,98,48,0,0,0.000000
81,2,2,0,0,0.000000
81,1,1,0,0,0.000000
81,4,3,0,0,0.000000
81,1,1,0,0,0.000000
81,1,1,0,0,0.000000
81,81,15,0,0,0.000000
82,36,9,14416,14295,0.839345
82,147,34,16581,16546,0.211085
82,174,30,18200,18169,0.170330
82,161,34,18189,17987,1.110561
82,159,37,17547,17393,0.877643
82,158,34,16642,16510,0.793174
82,111,25,1645,1674,1.762918
83,39,18,6035,5992,0.712510
83,5,4,59,51,13.559322
83,8,5,39,31,20.512821
83,1,1,79,80,1.265823
83,1,1,1,1,0.000000
83,1,1,1,1,0.000000
83,2,2,1,1,0.000000
83,8,4,14817,14769,0.323952
83,3,2,112,105,6.250000
83,1,1,6,3,50.000000
83,2,2,15,11,26.666666
83,1,1,3,3,0.000000
83,2,2,128,123,3.906250
83,2,2,222,229,3.153153
83,1,1,10623,10656,0.310647
83,1,1,10,3,70.000000
83,8,5,3,3,0.000000
83,8,5,30,24,20.000000
83,1,1,1,1,0.000000
83,29,15,1,1,0.000000
83,1,1,1,1,0.000000
83,1,1,314,286,8.917197
83,1,1,1,1,0.000000
83,7,4,58,50,13.793103
83,2,2,55,47,14.545455
83,4,2,1,1,0.000000
83,137,71,1,1,0.000000
83,2,2,4,4,0.000000
83,5,3,3,3,0.000000
83,1,1,1,1,0.000000
83,23,14,3,3,0.000000
83,14,6,1,1,0.000000
83,2,2,11,6,45.454544
83,4,3,25,15,40.000000
83,3,2,3,3,0.000000
83,10,6,1,1,0.000000
83,138,44,1,1,0.000000
83,11,7,1,1,0.000000
83,1,1,25,14,44.000000
83,1,1,19,15,21.052631
83,1,1,974,995,2.156058
83,9,7,0,0,0.000000
83,7,5,0,0,0.000000
83,7,5,0,0,0.000000
83,83,37,0,0,0.000000
84,41,17,8966,8891,0.836493
84,171,36,17908,17884,0.134018
84,180,32,17273,17304,0.179471
84,165,28,17006,16978,0.164648
84,173,31,18545,18441,0.560798
84,173,31,18245,18247,0.010962
84,72,15,2808,2804,0.142450
85,2,2,165,156,5.454545
85,3,3,1235,1165,5.668016
85,44,20,1,1,0.000000
85,97,26,8,8,0.000000
85,32,9,1091,1022,6.324473
85,4,3,17,11,35.294117
85,10,4,47092,47046,0.097681
85,2,2,3,3,0.000000
85,16,7,1,1,0.000000
85,9,6,8,8,0.000000
85,2,2,203,199,1.970443
85,11,7,129,126,2.325581
85,9,7,3,3,0.000000
85,2,2,61,55,9.836065
85,1,1,206,184,10.679611
85,2,2,6,6,0.000000
85,277,98,85,59,30.588236
85,1,1,19,20,5.263158
85,16,7,716,655,8.519553
85,1,1,16713,16702,0.065817
85,8,4,1415,1411,0.282686
85,4,3,8,8,0.000000
85,26,8,3,3,0.000000
85,3,3,0,0,0.000000
85,1,1,0,0,0.000000
85,18,8,0,0,0.000000
85,10,4,0,0,0.000000
86,10,5,232,220,5.172414
87,8,4,24502,24511,0.036732
87,142,30,54,35,35.185184
87,164,39,19,22,15.789474
87,157,33,19713,19632,0.410896
87,157,32,18552,18307,1.320612
87,5,3,17328,17186,0.819483
87,8,3,15314,15165,0.972966
87,129,41,85,56,34.117645
88,3,2,222,168,24.324324
88,11,6,66177,66041,0.205509
88,1,1,19,11,42.105263
88,5,3,11482,11388,0.818673
88,6,5,8074,7941,1.647263
88,4,2,53652,53677,0.046597
88,2,2,7,1,85.714287
88,3,2,1,7,600.000000
88,24,12,372,1,99.731186
88,1,1,6,354,5800.000000
88,3,3,3,3,0.000000
88,1,1,17,3,82.352943
88,509,212,47,4,91.489365
88,2,2,21,40,90.476189
88,2,2,88,12,86.363640
88,1,1,11,94,754.545471
88,2,2,0,6,0.000000
88,6,6,0,0,0.000000
88,1,1,0,0,0.000000
88,1,1,0,0,0.000000
88,50,26,0,0,0.000000
88,7,4,0,0,0.000000
88,7,4,0,0,0.000000
88,2,2,0,0,0.000000
88,7,5,0,0,0.000000
88,2,2,0,0,0.000000
88,25,12,0,0,0.000000
88,5,3,0,0,0.000000
88,140,49,0,0,0.000000
88,2,2,0,0,0.000000
88,1,1,0,0,0.000000
88,123,55,0,0,0.000000
88,2,2,0,0,0.000000
88,7,4,0,0,0.000000
88,116,40,0,0,0.000000
88,11,4,0,0,0.000000
89,53,17,53,35,33.962265
89,1,1,13154,13099,0.418124
89,2,2,15176,15241,0.428308
89,120,23,16588,16525,0.379793
89,131,24,16016,16037,0.131119
89,103,24,0,0,0.000000
89,8,4,0,0,0.000000
90,22,8,11198,11188,0.089302
90,67,17,1844,1703,7.646421
91,21,6,3155,3161,0.190174
92,8,5,12004,12007,0.024992
92,23,13,11438,11311,1.110334
92,37,15,11660,11622,0.325901
92,47,18,10505,10428,0.732984
92,90,25,10682,10634,0.449354
92,63,20,9746,9720,0.266776
92,116,24,107,106,0.934579
93,22,6,1338,1267,5.306427
93,126,22,11553,11606,0.458755
93,76,20,11392,11329,0.553020
93,53,17,11682,11762,0.684814
93,110,17,11992,12025,0.275183
93,100,22,11845,11786,0.498100
93,22,8,1973,1968,0.253421
94,9,5,10287,10163,1.205405
94,128,20,12981,12995,0.107850
94,107,27,13071,13049,0.168312
94,77,23,14213,14177,0.253289
94,102,21,1026,1035,0.877193
95,55,19,16859,16836,0.136426
96,17,6,1903,1794,5.727798
96,22,9,4733,4603,2.746672
96,26,12,4745,4619,2.655427
96,27,11,4683,4640,0.918215
96,39,9,4904,4868,0.734095
96,51,13,5083,5053,0.590203
96,38,6,4294,4259,0.815091
97,14,4,38685,38603,0.211968
97,91,26,21985,21732,1.150785
97,42,16,6119,6003,1.895735
97,104,29,16727,16668,0.352723
97,135,41,444,470,5.855856
97,2,2,0,0,0.000000
97,2,2,0,0,0.000000
98,36,13,365,328,10.136987
98,64,16,4603,4531,1.564197
98,50,12,4810,4849,0.810811
98,47,10,4832,4747,1.759106
98,37,12,4788,4709,1.649958
98,25,9,4751,4775,0.505157
98,9,6,4844,4898,1.114781
99,7,3,315,367,16.507936
99,2,2,5288,5257,0.586233
99,1,1,5552,5579,0.486311
99,114,46,6254,6146,1.726895
99,4,3,15251,15143,0.708150
99,4,3,17,14,17.647058
99,60,15,26301,26296,0.019011
99,52,11,1,1,0.000000
99,68,16,3,3,0.000000
99,54,14,86,84,2.325581
99,9,3,0,0,0.000000
100,7,5,4423,4450,0.610445
100,2,2,29401,29291,0.374137
100,97,45,3,3,0.000000
100,23,7,49,49,0.000000
101,70,29,556,527,5.215827
101,145,30,17107,17049,0.339042
101,166,35,18640,18641,0.005365
101,166,34,18101,17989,0.618750
101,177,29,18967,18998,0.163442
101,143,37,18958,18630,1.730140
101,18,5,5006,4992,0.279664
102,3,2,1118,1049,6.171735
102,52,29,30932,30838,0.303892
102,3,2,1,1,0.000000
102,2,2,1,1,0.000000
102,2,2,1,1,0.000000
102,183,73,1,14469,1446800.000000
102,1,1,14574,277,98.099358
102,2,2,1,3,200.000000
102,1,1,311,4,98.713829
102,2,2,3,1,66.666664
102,12,6,10,4,60.000000
102,2,2,1,4,300.000000
102,1,1,4,1,75.000000
102,3,2,4,1,75.000000
102,2,2,1,2,100.000000
102,1,1,1,6,500.000000
102,1,1,6,1,83.333336
102,2,2,6,3,50.000000
102,2,2,1,133,13200.000000
102,1,1,3,3,0.000000
102,3,2,131,18468,13997.709961
102,2,2,3,4,33.333332
102,23,14,18702,5,99.973267
102,1,1,4,3,25.000000
102,143,61,9,1065,11733.333008
102,35,17,1066,3,99.718575
102,1,1,5,0,100.000000
102,1,1,0,0,0.000000
102,1,1,0,0,0.000000
102,1,1,0,0,0.000000
102,326,135,0,0,0.000000
102,1,1,0,0,0.000000
102,2,2,0,0,0.000000
102,1,1,0,0,0.000000
102,1,1,0,0,0.000000
102,1,1,0,0,0.000000
102,1,1,0,0,0.000000
102,23,4,0,0,0.000000
103,1,1,1,1,0.000000
103,1,1,13797,13829,0.231934
103,1,1,10916,10760,1.429095
103,10,8,16039,16031,0.049878
103,72,19,7914,7888,0.328532
103,149,31,170,166,2.352941
103,128,54,1,1,0.000000
103,4,3,1,1,0.000000
103,124,25,1,1,0.000000
103,1,1,0,0,0.000000
104,1,1,23791,23745,0.193350
104,202,89,1,1,0.000000
104,1,1,0,0,0.000000
104,6,4,0,0,0.000000
104,2,2,0,0,0.000000
104,5,4,0,0,0.000000
105,6,3,2396,2420,1.001669
105,5,4,1064,1040,2.255639
105,4,2,141,125,11.347518
105,38,16,1232,1202,2.435065
105,25,13,276,252,8.695652
105,7,4,262,244,6.870229
105,2,2,185,145,21.621622
105,1,1,66,53,19.696970
105,4,3,20,15,25.000000
105,6,5,1,1,0.000000
105,19,7,4,4,0.000000
105,17,7,546,501,8.241758
105,22,12,2101,2071,1.427891
105,32,16,5,3,40.000000
105,15,6,21,20,4.761905
105,48,23,23,11,52.173912
105,83,37,0,0,0.000000
106,7,4,172,167,2.906977
106,3,2,96,68,29.166666
106,3,2,386,379,1.813472
106,20,9,75,62,17.333334
106,12,5,111,101,9.009009
106,28,13,7,4,42.857143
106,8,4,6,3,50.000000
106,10,7,20,18,10.000000
107,12,6,672,692,2.976191
107,6,4,28,22,21.428572
107,25,11,97,94,3.092783
108,2,2,2773,2726,1.694915
108,3,2,41053,40741,0.759993
108,2,2,53,52,1.886792
108,6,5,3,3,0.000000
108,203,75,17,17,0.000000
108,2,2,17,17,0.000000
108,3,2,0,0,0.000000
108,1,1,0,0,0.000000
108,31,14,0,0,0.000000
109,18,8,8856,8844,0.135501
109,108,21,18727,18596,0.699525
109,179,45,19968,19842,0.631010
109,167,36,11486,11560,0.644263
109,80,17,515,475,7.766990
110,21,8,8099,8165,0.814915
110,77,20,18238,18136,0.559272
110,88,25,19220,19253,0.171696
110,115,29,12773,12799,0.203554
110,56,15,1158,1138,1.727116
111,39,8,233,231,0.858369
111,154,39,18807,18747,0.319030
111,2,2,19895,19831,0.321689
111,2,2,17572,17420,0.865013
111,150,37,17167,17047,0.699016
111,170,31,5273,5210,1.194766
111,167,36,0,0,0.000000
111,17,12,0,0,0.000000
112,12,3,16,12,25.000000
112,121,33,41,30,26.829268
112,138,28,17385,17256,0.742019
112,117,27,17063,17020,0.252007
112,152,32,16627,16625,0.012029
112,175,39,11706,11703,0.025628
112,172,35,16077,16062,0.093301
112,6,4,16186,16165,0.129742
112,4,3,201,187,6.965174
113,80,30,307,297,3.257329
113,69,25,26,22,15.384615
113,94,27,4,4,0.000000
113,76,27,10,4,60.000000
113,22,9,16209,16227,0.111049
113,85,25,15887,15931,0.276956
113,107,25,593,576,2.866779
113,3,2,16401,16346,0.335345
113,2,2,15794,15721,0.462201
113,6,4,16337,16322,0.091816
113,17,8,16458,16268,1.154454
114,157,30,14225,14286,0.428822
114,175,34,983,952,3.153611
114,111,30,16920,16834,0.508274
114,148,27,16334,16361,0.165299
114,169,35,15277,15135,0.929502
114,127,38,16606,16533,0.439600
114,23,8,16498,16499,0.006061
115,24,8,37671,37457,0.568076
115,2,2,18473,18428,0.243599
115,144,27,19528,19476,0.266284
115,163,39,18203,18167,0.197770
115,169,35,16654,16446,1.248949
115,98,29,7,7,0.000000
115,172,53,2955,2928,0.913706
115,3,2,0,0,0.000000
116,51,18,19409,19418,0.046370
116,137,34,8498,8534,0.423629
116,130,33,17830,17685,0.813236
116,137,34,21402,21240,0.756939
116,58,13,21383,21307,0.355423
116,147,39,9373,9403,0.320068
117,4,2,5394,5384,0.185391
117,84,23,18870,18886,0.084791
117,25,10,18,13,27.777779
118,20,5,14113,14154,0.290512
118,78,22,1422,1275,10.337553
119,67,19,6684,6765,1.211849
119,61,17,8780,8735,0.512528
119,77,24,8516,8537,0.246595
119,83,18,8498,8539,0.482466
119,78,20,20659,20602,0.275909
120,15,5,2965,2908,1.922428
120,4,3,3,3,0.000000
120,2,2,32052,32069,0.053039
120,1,1,1,1,0.000000
120,35,20,1,1,0.000000
120,217,86,4997,5079,1.640985
120,3,2,27876,27872,0.014349
120,3,2,603,612,1.492537
120,91,37,1,1,0.000000
120,1,1,4,4,0.000000
120,1,1,15,13,13.333333
120,250,86,277,246,11.191336
120,3,3,0,0,0.000000
120,2,2,0,0,0.000000
120,2,2,0,0,0.000000
120,69,32,0,0,0.000000
120,5,3,0,0,0.000000
121,132,22,3141,3027,3.629417
121,160,32,4572,4562,0.218723
121,63,27,18425,18362,0.341927
121,171,32,19123,19180,0.298070
121,157,30,18817,18807,0.053143
121,142,32,13249,13242,0.052834
121,68,13,18807,18782,0.132929
121,27,8,14112,14106,0.042517
122,51,15,5457,5396,1.117830
122,90,25,19754,19541,1.078263
122,131,34,22609,22590,0.084037
122,116,26,18178,18128,0.275058
122,47,11,6601,6483,1.787608
123,81,24,19,3,84.210526
123,183,39,21,12,42.857143
123,5,3,20307,20187,0.590929
123,5,2,9835,9781,0.549060
124,115,31,29,23,20.689655
124,1,1,18586,18541,0.242118
124,97,38,17845,17807,0.212945
124,2,2,9281,9262,0.204719
124,168,43,1,1,0.000000
124,170,38,10370,10119,2.420444
124,6,4,0,0,0.000000
125,21,7,27277,27209,0.249294
125,128,23,13125,13057,0.518095
125,183,41,857,852,0.583431
126,44,21,9714,9677,0.380894
126,70,28,15511,15282,1.476372
126,83,29,15876,15780,0.604686
126,72,28,15717,15529,1.196157
126,89,30,16932,16897,0.206709
126,91,31,16891,16611,1.657688
126,46,18,6955,6941,0.201294
127,8,4,35580,35658,0.219224
127,2,2,66942,66832,0.164321
127,1,1,18,17,5.555555
127,2,2,5,5,0.000000
127,1,1,1,1,0.000000
127,1,1,178,166,6.741573
127,1,1,11,6,45.454544
127,3,3,1,1,0.000000
127,1,1,1,1,0.000000
127,2,2,1533,1378,10.110893
127,2,2,36382,36349,0.090704
127,188,74,3,3,0.000000
127,7,5,4,4,0.000000
127,1,1,1,1,0.000000
127,3,2,14,14,0.000000
127,1,1,1,1,0.000000
127,1,1,1,1,0.000000
127,1,1,1,1,0.000000
127,1,1,3,3,0.000000
127,3,3,1,1,0.000000
127,1,1,3,3,0.000000
127,11,6,30,21,30.000000
127,20,12,0,0,0.000000
127,4,2,0,0,0.000000
127,32,18,0,0,0.000000
127,38,17,0,0,0.000000
127,1,1,0,0,0.000000
127,8,5,0,0,0.000000
127,1,1,0,0,0.000000
127,2,2,0,0,0.000000
127,3,3,0,0,0.000000
127,2,2,0,0,0.000000
127,34,14,0,0,0.000000
127,1,1,0,0,0.000000
127,1,1,0,0,0.000000
127,3,2,0,0,0.000000
127,14,8,0,0,0.000000
127,1,1,0,0,0.000000
127,2,2,0,0,0.000000
127,5,3,0,0,0.000000
127,189,67,0,0,0.000000
127,1,1,0,0,0.000000
127,1,1,0,0,0.000000
127,8,5,0,0,0.000000
127,5,4,0,0,0.000000
127,11,8,0,0,0.000000
127,1,1,0,0,0.000000
127,2,2,0,0,0.000000
127,15,8,0,0,0.000000
127,10,7,0,0,0.000000
127,3,3,0,0,0.000000
127,9,5,0,0,0.000000
127,11,7,0,0,0.000000
127,2,2,0,0,0.000000
127,4,3,0,0,0.000000
127,4,3,0,0,0.000000
127,5,4,0,0,0.000000
127,28,16,0,0,0.000000
127,24,12,0,0,0.000000
127,1,1,0,0,0.000000
127,1,1,0,0,0.000000
127,3,2,0,0,0.000000
127,1,1,0,0,0.000000
127,3,3,0,0,0.000000
127,2,2,0,0,0.000000
127,16,9,0,0,0.000000
127,4,3,0,0,0.000000
127,8,5,0,0,0.000000
127,206,75,0,0,0.000000
127,2,2,0,0,0.000000
127,2,2,0,0,0.000000
127,5,4,0,0,0.000000
127,9,6,0,0,0.000000
127,7,4,0,0,0.000000
127,11,5,0,0,0.000000
127,11,7,0,0,0.000000
127,2,2,0,0,0.000000
128,84,17,10181,10101,0.785777
128,88,17,9867,9846,0.212831
128,92,18,9611,9557,0.561856
128,78,18,9566,9519,0.491323
128,81,18,9567,9553,0.146336
129,36,8,2774,2830,2.018745
129,79,18,14892,14679,1.430298
129,127,52,9345,9324,0.224719
129,6,4,22,10,54.545456
129,72,18,3,1,66.666664
129,5,4,1,3,200.000000
129,2,2,17176,1,99.994179
129,1,1,8737,17110,95.833809
129,1,1,6,8640,143900.000000
129,3,2,1,3,200.000000
129,73,18,1,1,0.000000
129,216,93,5,1,80.000000
129,3,2,31,5,83.870964
129,1,1,7811,27,99.654335
129,10,6,19050,7797,59.070866
129,1,1,8551,19078,123.108406
129,5,4,3843,8486,120.817070
129,1,1,0,3831,0.000000
129,4,3,0,0,0.000000
129,3,2,0,0,0.000000
129,1,1,0,0,0.000000
129,2,2,0,0,0.000000
129,1,1,0,0,0.000000
129,5,3,0,0,0.000000
129,76,19,0,0,0.000000
129,180,72,0,0,0.000000
129,2,2,0,0,0.000000
129,1,1,0,0,0.000000
129,1,1,0,0,0.000000
129,8,5,0,0,0.000000
129,1,1,0,0,0.000000
129,4,3,0,0,0.000000
129,32,9,0,0,0.000000
130,1,1,4282,4202,1.868286
130,275,83,2625,2561,2.438095
130,2,2,141,115,18.439716
130,4,3,24916,24749,0.670252
130,41,15,3,3,0.000000
130,5,3,23,19,17.391304
130,1,1,1,1,0.000000
130,5,4,17,16,5.882353
130,2,2,849,868,2.237927
130,116,38,42578,42505,0.171450
130,11,4,1,1,0.000000
130,67,34,0,0,0.000000
130,1,1,0,0,0.000000
130,68,28,0,0,0.000000
131,9,6,3574,3597,0.643537
131,16,8,3440,3426,0.406977
131,80,18,16694,16731,0.221637
131,2,2,17818,17798,0.112246
131,2,2,17450,17413,0.212034
131,6,3,4835,4681,3.185109
131,160,32,16923,16931,0.047273
131,4,3,13,12,7.692307
131,171,37,17018,17091,0.428958
131,89,41,27,10,62.962963
131,173,29,4,4,0.000000
131,175,24,3,3,0.000000
131,169,25,11921,11968,0.394262
131,53,11,216,207,4.166667
131,32,14,224,222,0.892857
132,57,12,16568,16544,0.144858
132,51,10,17052,16997,0.322543
132,195,30,18002,18002,0.000000
132,136,33,17763,17658,0.591116
132,142,29,17400,17276,0.712644
132,148,32,3627,3553,2.040254
132,145,29,4667,4604,1.349904
133,86,22,3639,3612,0.741962
133,31,9,17409,17358,0.292952
134,31,6,2928,2763,5.635246
134,119,24,13519,13394,0.924625
134,98,25,13367,13340,0.201990
134,139,28,13781,13768,0.094333
134,81,21,13742,13755,0.094600
134,120,22,14409,14208,1.394961
134,34,9,2078,1979,4.764196
135,2,2,12383,12360,0.185739
135,2,2,16557,16411,0.881802
135,49,21,16213,16171,0.259051
135,81,23,15707,15616,0.579360
135,64,22,15947,15898,0.307268
135,63,25,16210,16124,0.530537
135,134,27,8,8,0.000000
135,118,19,41,41,0.000000
136,81,23,7039,7016,0.326751
136,123,25,15967,15867,0.626292
136,111,30,16088,16135,0.292143
136,80,26,14368,14486,0.821270
136,75,26,16023,15919,0.649067
136,81,28,16604,16459,0.873284
136,40,16,14093,14027,0.468318
137,2,2,62630,62367,0.419927
137,1,1,292,299,2.397260
137,3,3,18,18,0.000000
137,3,2,30,27,10.000000
137,235,96,327,313,4.281345
137,2,2,16,12,25.000000
137,5,3,13,10,23.076923
137,4,3,205,204,0.487805
137,19,11,10,10,0.000000
137,4,2,8,3,62.500000
137,11,5,31865,31874,0.028244
137,2,2,1,1,0.000000
137,1,1,1,1,0.000000
137,1,1,29,21,27.586206
137,27,11,1156,1134,1.903114
137,9,4,1,1,0.000000
137,7,4,1,1,0.000000
137,1,1,35241,35314,0.207145
137,1,1,6,3,50.000000
137,218,94,12,12,0.000000
137,2,2,1,1,0.000000
137,1,1,3,3,0.000000
137,1,1,0,0,0.000000
137,1,1,0,0,0.000000
137,1,1,0,0,0.000000
137,24,13,0,0,0.000000
137,12,6,0,0,0.000000
137,4,3,0,0,0.000000
137,1,1,0,0,0.000000
137,2,2,0,0,0.000000
137,1,1,0,0,0.000000
137,2,2,0,0,0.000000
137,2,2,0,0,0.000000
137,3,2,0,0,0.000000
137,4,4,0,0,0.000000
137,3,2,0,0,0.000000
137,3,3,0,0,0.000000
137,14,10,0,0,0.000000
137,4,3,0,0,0.000000
137,4,3,0,0,0.000000
137,20,7,0,0,0.000000
137,7,4,0,0,0.000000
137,3,3,0,0,0.000000
137,40,20,0,0,0.000000
137,294,108,0,0,0.000000
137,8,5,0,0,0.000000
137,2,2,0,0,0.000000
137,2,2,0,0,0.000000
137,4,3,0,0,0.000000
137,12,7,0,0,0.000000
137,3,3,0,0,0.000000
137,1,1,0,0,0.000000
137,1,1,0,0,0.000000
137,1,1,0,0,0.000000
137,7,5,0,0,0.000000
138,44,12,65,65,0.000000
138,95,19,9202,9079,1.336666
138,98,17,9557,9505,0.544104
138,89,15,9676,9628,0.496073
138,92,20,9092,9070,0.241971
138,87,20,9547,9372,1.833037
138,7,5,4746,4594,3.202697
139,16,5,4569,4609,0.875465
139,82,17,7953,8028,0.943040
139,81,15,20357,20325,0.157194
139,1,1,1,1,0.000000
139,2,2,282,179,36.524822
139,207,78,8477,8491,0.165153
139,7,5,138,141,2.173913
139,4,3,6,6,0.000000
139,1,1,1,1,0.000000
139,2,2,3,3,0.000000
139,26,17,16,4,75.000000
139,2,2,8712,8760,0.550964
139,84,18,25263,25191,0.285002
139,4,2,4,4,0.000000
139,2,2,1,1,0.000000
139,1,1,7767,7824,0.733874
139,3,2,8623,8639,0.185550
139,15,9,321,328,2.180685
139,2,2,0,0,0.000000
139,2,2,0,0,0.000000
139,80,17,0,0,0.000000
139,11,5,0,0,0.000000
139,3,3,0,0,0.000000
139,1,1,0,0,0.000000
139,179,81,0,0,0.000000
139,2,2,0,0,0.000000
139,11,6,0,0,0.000000
139,75,18,0,0,0.000000
139,43,13,0,0,0.000000
140,108,54,7461,7442,0.254658
140,7,5,0,0,0.000000
140,3,2,0,0,0.000000
140,2,2,0,0,0.000000
140,5,4,0,0,0.000000
141,63,19,677,660,2.511078
141,30,13,5296,5232,1.208459
141,148,29,18337,18204,0.725309
141,64,15,5302,5193,2.055828
141,9,6,5114,5097,0.332421
142,4,3,16274,16207,0.411700
142,154,33,16013,15979,0.212327
142,104,25,16118,16129,0.068247
142,148,30,15445,15344,0.653933
142,66,20,23,16,30.434782
143,100,22,3414,3376,1.113064
143,173,28,17528,17381,0.838658
143,153,34,16658,16597,0.366190
143,148,37,17477,17301,1.007038
